Word_Count,Keyword_Density,Meta_Title_Length,Meta_Desc_Length,Alt_Tag_Percent,SEO_Score
1501,1.33,69,168,58,68
1132,2.65,40,171,49,61
612,1.68,35,80,94,51
2158,2.5,63,89,32,74
2307,1.95,30,179,37,69
2306,2.43,64,100,68,83
2090,1.33,54,103,93,66
627,2.58,58,81,60,58
1587,1.19,52,117,51,58
2443,1.87,47,97,34,61
1411,1.04,43,136,87,54
1611,1.69,46,132,92,72
751,1.3,31,117,90,49
1823,1.17,60,111,81,65
464,2.92,48,121,62,53
481,0.9,61,74,51,39
1209,2.47,57,146,80,74
1122,2.96,70,81,40,68
1243,0.55,37,128,87,47
2301,2.25,70,134,79,78
2354,1.13,69,121,99,85
629,0.6,68,112,46,56
1074,1.51,51,152,75,66
2498,2.84,53,162,73,94
446,0.53,67,132,86,52
1214,1.97,31,180,34,62
1871,1.75,70,119,68,74
1608,2.68,70,108,87,74
381,0.71,48,111,38,40
813,2.2,70,158,52,66
2220,2.2,31,149,76,76
2239,2.17,57,86,65,68
1045,2.86,61,161,60,67
1709,2.56,48,172,52,74
1006,0.6,45,112,85,56
770,1.68,59,118,100,70
695,1.49,51,74,75,43
1855,1.28,43,70,87,60
1104,1.63,30,136,65,60
1233,1.46,31,93,97,59
1579,1.58,51,98,89,69
2057,2.95,62,84,43,65
1204,0.72,44,73,54,38
1376,2.81,70,113,100,84
2190,1.7,51,134,73,70
1823,2.06,69,148,75,83
1687,2.58,68,157,42,76
1603,1.4,70,100,91,64
892,1.58,70,89,48,50
2406,1.52,40,79,41,48
427,1.44,33,80,77,50
1035,2.81,36,151,62,68
820,2.57,50,167,66,75
536,0.77,36,97,35,37
1604,0.77,33,107,72,53
2081,1.57,41,149,79,74
1601,0.75,56,93,75,55
2351,2.05,46,108,57,67
741,0.86,49,120,96,56
2376,1.81,60,145,40,75
1104,0.52,55,119,49,43
374,1.29,60,175,59,62
2475,2.19,64,76,65,73
2389,1.71,38,169,97,77
1679,2.95,34,150,65,75
340,2.69,37,137,87,71
2381,1.4,50,122,57,72
2000,0.61,45,106,68,58
1701,2.61,45,166,95,85
887,2.78,47,152,72,71
1922,2.55,57,123,34,66
641,0.82,47,159,42,50
2374,2.99,43,124,38,72
945,1.15,66,144,86,59
1030,2.31,69,100,56,62
467,2.77,45,134,90,61
909,1.09,50,173,79,55
2072,2.77,30,169,63,87
2340,1.27,40,162,94,80
754,2.94,40,158,74,70
2008,1.2,31,128,63,62
1001,2.88,61,116,37,60
1899,0.63,48,118,77,62
429,2.27,34,87,65,53
2145,1.83,32,72,95,62
1686,1.69,57,87,40,55
992,1.06,55,127,81,56
1694,2.26,52,140,65,76
1093,0.98,59,161,60,59
328,1.88,37,150,53,45
448,1.13,65,94,50,45
1619,2.89,58,87,59,67
2358,0.57,42,121,93,57
1436,1.0,54,173,68,60
486,1.11,51,112,30,31
1550,1.54,62,136,71,63
1633,1.08,66,158,34,61
397,1.73,36,76,41,44
354,2.68,52,180,58,70
1057,2.28,35,143,32,62
705,1.95,44,113,90,67
2416,0.72,44,113,80,58
1612,2.23,69,120,65,65
2085,0.92,63,152,31,61
1050,2.47,43,148,58,68
2062,1.13,58,154,70,65
664,1.54,45,90,58,50
2326,1.38,58,106,93,82
781,2.65,52,97,87,60
453,0.82,39,178,39,46
1824,1.91,33,101,40,61
2420,0.86,41,126,36,55
1340,2.26,63,110,90,75
1964,2.76,33,123,95,83
1540,1.59,49,96,82,61
360,1.72,57,156,94,60
1238,2.82,57,143,56,72
1939,1.8,35,109,36,51
2389,1.72,43,110,94,70
324,1.95,64,139,87,67
1362,2.22,30,93,54,57
430,0.77,48,87,77,50
1552,2.55,30,143,33,63
407,1.59,42,125,37,42
471,0.68,37,84,97,41
1758,2.47,47,178,89,85
401,1.44,64,176,33,56
1936,0.75,52,167,37,57
1340,2.08,55,141,45,66
629,2.7,70,104,48,60
1820,2.72,67,96,30,56
311,2.89,49,158,63,72
1641,2.67,31,72,74,68
515,0.51,55,90,92,48
638,1.45,65,108,35,45
2099,2.55,54,101,65,72
2050,1.42,59,119,95,64
1808,2.0,47,154,37,66
1009,2.02,36,78,96,50
1523,1.41,56,119,56,60
1412,2.76,40,70,63,59
1591,1.76,66,73,57,60
788,1.66,37,73,60,42
1861,2.99,40,159,46,82
346,1.73,53,103,84,58
1077,0.95,59,96,38,43
1339,1.78,59,84,86,63
1010,2.54,44,178,74,81
700,2.44,64,101,35,53
2117,2.47,68,110,43,67
549,2.27,53,140,60,56
690,1.14,37,130,83,50
634,2.66,49,132,40,67
928,2.73,70,130,98,76
436,0.99,55,177,31,47
1821,0.83,53,177,46,62
1126,2.94,51,83,65,66
1026,2.67,34,92,32,59
1800,2.73,44,180,92,89
1289,2.72,65,134,72,77
1234,1.85,66,101,62,61
701,2.12,58,110,58,64
1766,1.86,44,95,52,56
914,0.63,56,117,88,50
1596,2.36,37,142,78,69
1482,1.76,58,85,84,71
1421,2.12,48,100,57,57
430,1.76,60,135,100,62
1494,1.73,38,101,54,57
482,0.93,39,79,36,35
663,1.2,66,94,63,50
338,0.9,39,151,51,47
1672,0.99,62,178,96,71
1220,2.93,54,167,79,85
315,0.88,33,162,77,51
792,1.17,34,114,99,60
1749,1.98,52,93,86,65
1431,2.03,68,72,54,60
610,0.88,34,131,95,43
1038,2.48,37,148,45,69
845,2.46,46,136,87,81
550,1.09,30,124,70,46
1058,1.22,41,164,80,63
2104,2.84,64,79,50,73
1597,2.56,43,171,85,72
1931,2.24,47,124,76,79
2214,0.71,39,91,72,55
1113,1.55,44,83,60,42
328,1.9,62,142,44,52
1257,0.97,48,151,77,53
2332,1.62,63,77,91,73
776,2.0,54,171,99,73
617,1.32,45,84,32,47
544,2.45,37,179,67,75
1047,2.6,64,84,87,80
996,1.31,50,121,96,57
571,2.6,48,139,74,69
2071,0.76,40,123,73,63
1562,2.59,40,145,37,63
565,0.88,40,111,95,53
1220,0.71,51,88,100,58
639,2.1,50,109,90,61
688,1.68,56,138,46,62
2350,2.77,47,96,100,83
1465,1.41,69,143,65,66
675,1.22,67,112,97,55
2333,1.75,59,121,50,75
445,1.64,62,115,75,58
2281,1.36,50,83,75,64
592,2.23,31,133,45,49
731,2.4,42,130,51,63
1004,2.63,31,167,35,56
2298,2.93,60,127,85,75
698,1.17,39,118,74,48
1263,2.29,52,148,87,75
2341,1.49,51,98,57,66
2128,2.19,58,95,46,68
2408,1.69,62,96,65,69
1238,2.98,60,136,41,71
1009,2.32,43,136,79,81
1106,2.88,39,104,88,71
1763,2.59,47,129,41,66
1625,2.76,40,130,91,76
310,2.54,68,168,69,69
1385,1.65,32,139,31,53
2168,1.13,31,147,54,55
1071,1.43,37,159,60,62
1894,0.55,60,72,76,57
1907,1.81,37,102,89,63
1633,1.76,31,111,70,65
1184,1.81,51,82,79,50
1689,2.94,34,98,52,77
525,2.78,36,78,41,61
1124,0.9,49,101,100,66
1236,1.42,57,91,51,51
2211,1.56,42,155,85,75
2096,1.4,31,127,45,55
353,2.5,61,126,87,70
1026,1.81,55,167,80,69
1844,1.93,32,79,35,51
1343,2.63,70,94,31,61
2213,2.51,42,131,91,80
2076,0.83,50,132,71,77
1896,2.28,66,145,72,85
2214,1.59,52,72,81,66
1149,1.24,36,152,87,60
2409,0.63,46,166,49,65
302,1.72,57,116,85,55
459,1.39,59,124,96,59
1080,1.13,34,95,88,43
1192,2.24,53,82,77,64
2330,2.42,36,76,64,68
879,1.11,63,103,37,45
2233,0.62,62,91,61,60
1680,2.62,56,153,74,79
1590,0.52,43,176,96,62
1940,2.84,48,92,56,75
1251,2.07,67,117,32,60
1287,1.3,41,83,86,51
1518,1.12,32,163,94,56
1220,0.52,36,156,49,56
1655,1.09,64,180,100,76
469,0.84,54,121,70,50
820,2.03,44,152,30,55
1786,0.92,48,108,33,56
339,1.82,48,110,100,61
1860,1.98,52,105,39,69
1718,1.25,40,75,58,53
1254,0.59,50,92,44,31
1283,0.59,63,79,48,53
1274,0.57,68,168,87,67
337,2.35,36,154,82,60
1574,1.3,56,165,75,67
1499,2.49,52,129,47,66
1925,1.58,67,99,32,54
1213,1.63,49,166,99,76
753,1.78,56,139,51,56
336,2.28,37,74,84,50
2011,1.18,66,148,93,96
1095,0.8,32,126,70,44
1272,1.89,31,112,37,51
892,1.32,51,121,94,49
1437,1.61,35,158,32,62
1624,2.12,68,146,58,71
617,1.74,69,75,99,66
2462,2.05,65,170,47,74
1646,1.86,53,71,87,57
1891,2.35,41,86,30,55
2189,2.26,46,157,51,80
2387,1.84,51,81,52,67
2296,2.2,48,113,37,58
2072,2.68,38,123,58,60
1612,1.58,41,147,73,64
1585,1.53,61,76,91,70
515,2.41,60,159,48,60
2439,1.96,46,101,88,79
2004,0.68,52,98,48,53
662,2.73,39,115,51,68
2016,0.58,59,172,97,68
1493,2.37,48,142,34,64
655,2.4,55,147,34,56
490,2.88,55,122,54,68
999,0.64,40,150,53,52
2354,1.99,49,94,30,53
2480,1.57,33,122,57,68
856,1.33,41,163,76,52
1125,0.73,54,178,89,59
1354,1.91,39,98,48,59
725,1.7,51,162,43,51
1874,0.76,36,151,99,63
2429,2.03,53,164,37,77
888,2.34,31,152,66,65
2312,2.42,61,150,39,77
1847,2.76,50,75,96,79
594,1.52,36,145,42,56
2285,2.88,37,107,68,69
1547,2.66,67,72,93,77
1848,1.24,50,180,59,72
1990,0.9,37,104,33,53
1436,1.59,54,124,74,64
1556,1.5,57,116,35,55
2364,1.94,57,102,45,71
659,1.96,60,162,51,63
999,2.37,65,72,50,65
747,1.77,54,138,94,66
974,0.76,70,128,59,53
1307,2.65,66,147,53,64
1649,1.27,67,169,93,74
885,2.93,41,161,42,60
1556,0.79,66,174,55,54
1547,2.9,66,165,49,74
1293,0.73,60,87,90,60
1735,1.08,47,175,35,58
871,0.62,55,173,72,58
1545,2.26,35,146,78,73
2384,2.63,38,135,38,71
1288,1.59,40,94,66,52
577,2.82,60,89,45,57
1519,1.98,31,140,33,61
2187,2.08,58,144,61,75
783,2.61,34,138,46,47
1565,1.24,52,98,70,57
1030,1.39,65,87,74,60
1340,2.76,36,141,45,67
1217,2.75,42,96,49,57
1185,2.94,39,111,71,65
321,2.75,65,135,39,52
773,0.82,45,168,81,60
1003,2.56,44,95,89,70
986,1.52,48,92,77,55
584,2.98,50,74,52,57
1015,1.68,64,149,62,59
1062,1.88,44,175,54,65
1550,1.82,43,80,79,53
1247,1.3,58,88,99,66
1330,0.69,34,149,84,59
328,2.74,47,165,97,79
1206,2.51,30,81,33,52
2426,0.85,56,71,57,55
869,2.44,56,112,58,65
2306,2.06,54,91,77,76
1753,1.52,70,95,42,54
1037,1.14,50,102,72,53
815,2.65,43,93,38,57
2300,2.25,49,138,69,79
338,1.87,57,90,75,53
1186,2.02,50,115,87,70
1398,0.73,52,87,85,50
2123,1.68,40,172,41,76
2010,0.98,31,74,54,46
1273,1.02,49,77,45,48
1862,2.15,53,154,80,74
1288,2.78,54,180,82,81
320,1.51,66,126,81,54
1168,1.02,51,74,96,61
383,2.12,53,82,53,47
1982,2.68,44,152,43,73
2276,2.37,41,162,51,74
1710,2.67,60,135,60,72
1830,1.84,60,106,87,59
869,2.38,59,159,98,81
1233,0.85,70,98,48,53
2280,1.37,49,138,82,63
2155,1.47,37,101,31,45
1092,1.78,59,171,82,70
1091,2.82,64,117,96,77
2109,2.69,50,71,76,72
1594,0.84,69,138,82,73
1907,0.93,57,180,86,64
1383,1.39,68,166,54,67
1284,1.23,46,120,64,59
1980,2.04,41,104,58,67
819,2.76,47,152,46,70
890,2.91,57,84,78,69
1350,2.13,32,168,85,72
2009,2.6,44,141,32,67
2335,1.81,45,180,51,66
648,1.02,51,134,43,49
1259,1.81,60,107,32,54
2263,1.89,60,155,67,73
992,2.36,30,86,50,55
1859,1.05,40,149,80,67
677,1.42,35,114,53,44
826,1.41,52,70,74,53
1559,2.9,38,72,98,71
2175,1.61,45,139,73,71
2063,2.39,67,121,76,85
820,2.38,48,122,86,69
2001,1.16,42,72,48,54
1316,1.93,61,180,63,67
1313,2.74,65,163,32,68
416,1.69,38,116,68,54
1667,2.86,66,144,89,77
883,1.04,60,160,39,52
694,0.69,60,155,69,51
1387,2.73,48,75,31,57
371,2.62,31,171,74,64
573,2.98,61,174,56,73
2313,2.2,63,115,82,81
1643,2.84,30,164,38,73
637,2.57,50,130,30,62
1689,2.61,32,112,62,65
906,1.92,56,125,67,59
465,1.46,36,139,86,52
1867,2.84,62,89,62,72
2358,1.58,38,116,77,63
1624,1.85,59,123,32,63
1028,1.62,47,110,61,61
2343,1.91,55,144,50,64
401,1.68,49,135,97,62
1715,0.62,67,100,46,61
1078,2.71,70,171,71,71
513,1.61,60,133,97,71
1411,1.97,37,159,41,57
1876,0.85,52,160,74,62
1995,0.51,54,127,65,61
891,1.11,30,124,80,55
1633,2.26,47,115,36,61
1409,0.75,48,179,62,56
2439,2.77,35,164,77,77
1013,1.04,46,93,95,55
1235,1.01,37,146,62,53
2251,0.95,38,158,56,58
541,0.53,66,106,76,48
2343,2.43,56,110,95,83
301,2.69,65,94,72,68
2068,2.04,35,98,48,62
2249,0.97,35,100,97,63
2463,1.21,33,176,39,60
1217,1.69,51,172,51,60
389,2.89,69,71,95,69
2009,1.12,56,81,31,53
2469,2.33,66,74,47,69
442,1.6,31,130,48,52
405,1.24,38,160,59,51
1186,1.64,40,125,35,50
727,0.68,49,167,56,48
1628,2.5,68,147,44,69
2195,1.11,43,140,60,65
2294,2.31,55,106,73,72
616,0.67,67,105,39,44
2286,2.89,59,143,50,76
934,0.98,65,98,76,54
2225,2.71,67,149,84,87
2356,2.52,64,107,65,90
1739,2.92,35,154,87,73
852,1.69,32,171,48,60
1015,2.32,30,110,93,60
1587,1.43,47,102,39,60
2013,0.96,52,162,78,65
2183,1.61,61,150,83,82
1407,0.91,58,82,90,59
1641,2.96,52,75,88,68
410,0.74,65,135,31,45
550,1.97,35,77,37,46
2354,2.07,46,133,48,73
758,1.85,47,165,97,68
1407,2.16,60,169,43,82
507,0.79,35,78,51,46
1199,1.89,63,92,46,59
321,1.22,56,140,92,52
709,2.85,65,164,55,67
1194,2.41,54,90,65,62
814,2.93,39,70,74,61
1108,0.59,68,115,59,48
1173,1.21,68,131,50,55
313,0.99,41,71,49,27
1270,0.53,40,173,71,45
2434,1.11,32,144,85,68
1860,2.2,51,170,41,79
1624,1.08,33,151,37,45
1566,1.77,37,113,92,65
2469,2.72,43,157,85,85
1049,2.23,49,152,36,63
984,1.49,53,74,91,55
2227,1.43,43,162,90,69
994,1.64,57,108,39,56
606,0.94,45,135,79,43
2289,2.09,61,150,49,77
961,1.41,41,114,57,48
848,2.63,45,144,43,64
611,2.39,48,170,37,67
1382,2.03,34,82,36,48
2037,1.41,41,162,34,59
1054,1.02,58,101,30,44
334,2.44,34,178,39,69
744,1.72,46,173,87,66
2440,1.06,37,112,94,66
2282,0.99,69,77,89,67
1530,0.91,69,143,49,67
652,2.44,59,158,87,69
1202,1.07,39,128,72,59
1655,1.82,49,80,58,55
2048,1.63,45,97,31,52
458,1.95,70,166,55,66
2277,2.69,45,108,88,85
1256,2.67,32,95,30,53
2371,1.63,52,141,60,69
703,0.54,51,171,67,56
815,1.57,57,95,51,52
1687,2.02,65,101,95,77
1255,1.89,33,115,76,52
2499,2.13,67,97,30,63
2012,0.89,53,76,79,58
907,2.12,48,104,65,62
1573,0.96,40,135,74,58
1835,2.38,69,91,65,72
1741,1.35,69,91,63,65
2097,2.27,68,72,38,59
594,0.62,47,115,33,42
1054,1.52,41,119,92,66
1694,2.26,43,178,33,66
485,1.07,47,77,34,33
1569,2.49,41,73,39,62
936,2.08,69,84,73,72
1591,1.97,56,113,69,68
829,1.38,35,179,65,54
2368,1.71,53,108,64,69
1093,1.99,62,145,88,68
2447,1.68,45,98,94,76
777,2.25,41,142,60,61
1922,1.58,60,175,75,71
1239,1.01,66,173,78,68
825,1.03,42,131,35,42
301,0.51,37,153,99,44
674,1.25,67,103,48,55
852,2.37,32,95,71,59
1825,2.49,49,154,59,72
2151,1.01,33,156,55,67
680,2.9,31,87,32,48
1946,1.76,65,132,62,69
313,2.79,52,121,79,68
803,2.27,48,123,60,65
2308,2.31,69,157,97,91
429,0.71,37,111,39,34
1137,1.05,45,162,51,54
2340,0.52,47,171,92,67
327,2.29,65,171,83,69
2413,1.36,53,123,80,70
1552,2.47,30,121,33,61
560,1.35,30,82,66,41
2346,2.55,65,101,100,89
1772,0.83,40,152,92,64
1747,0.93,47,150,80,60
759,1.35,45,135,37,51
600,1.52,46,151,30,49
929,1.37,53,127,37,49
569,2.41,63,108,84,74
2293,0.74,33,96,38,48
1928,1.38,64,147,80,70
2101,2.59,44,123,45,75
1161,0.67,31,148,82,56
1580,2.86,60,141,88,86
2480,2.97,38,142,74,80
2099,0.72,39,154,66,62
2006,1.23,54,112,95,62
875,1.43,34,168,93,53
2303,2.44,43,121,65,71
1607,1.99,67,83,79,69
2256,2.11,69,160,82,96
2320,2.39,31,77,86,77
1955,0.79,47,104,48,47
1879,2.58,58,87,55,74
2147,2.26,49,124,97,72
1690,1.94,37,147,72,76
2042,2.72,66,121,87,81
2225,2.25,55,141,88,78
919,1.0,66,118,75,63
1574,1.57,33,77,97,57
1256,1.74,62,106,69,72
2239,0.64,51,177,42,59
1268,2.89,35,135,38,68
1616,0.82,62,150,95,69
1343,2.24,57,146,82,77
581,1.77,53,147,33,48
2466,0.56,33,110,43,43
1358,2.81,31,174,37,62
497,2.63,42,142,91,66
1382,1.81,40,96,74,59
1484,1.07,64,89,96,61
1308,0.8,68,107,91,51
1529,1.41,39,81,99,57
1335,1.14,39,111,65,54
789,1.77,37,155,30,50
575,2.92,34,170,89,71
1539,1.94,52,119,42,58
1574,2.72,63,172,41,76
425,2.13,61,100,46,49
516,1.69,45,146,76,58
1508,2.64,33,134,82,70
1546,1.68,57,171,96,70
1218,2.67,43,122,39,61
1617,1.23,41,109,75,49
2498,0.82,50,142,33,56
1961,2.64,45,108,86,78
607,1.97,31,79,67,52
1659,2.72,52,98,41,66
2269,2.84,58,109,60,79
1191,0.63,38,99,31,43
674,1.75,36,71,30,42
2333,1.44,58,151,54,76
1664,2.06,46,97,34,47
428,2.48,38,116,77,64
1314,1.2,35,101,43,36
2099,1.89,49,157,81,73
1681,2.27,39,171,50,73
816,0.84,38,147,54,51
1818,2.54,41,158,96,76
385,2.02,62,158,79,66
1498,2.87,61,101,62,69
1442,1.35,63,96,46,60
2293,0.77,48,123,99,68
2461,1.77,62,165,63,75
602,0.71,45,125,55,47
887,2.92,52,100,71,70
1286,0.6,55,93,60,48
2163,2.38,70,104,80,82
644,1.81,66,99,65,66
1113,1.42,38,166,42,45
2287,0.66,59,124,42,64
1610,2.06,42,133,61,73
2299,1.96,45,102,34,64
1977,1.2,31,115,41,51
1627,2.78,60,160,88,76
1392,1.26,48,166,70,64
1309,1.62,40,102,66,55
1003,1.86,43,137,97,60
874,0.75,54,133,77,51
1908,2.83,36,99,72,71
1412,1.44,44,177,70,67
987,0.7,59,148,85,54
788,1.47,60,98,98,49
1647,2.0,53,131,40,62
793,1.78,54,161,38,53
1967,2.24,37,165,57,69
1937,0.64,59,169,51,52
318,1.21,65,99,35,42
1300,2.55,43,175,55,73
1150,0.7,58,176,45,53
1688,2.64,56,171,43,75
1654,0.73,65,175,64,64
1667,2.59,63,81,71,61
1121,1.4,50,136,82,63
754,2.03,67,84,51,52
1924,0.88,40,79,82,49
1010,0.67,62,155,95,66
2490,1.04,44,130,42,62
1216,0.82,41,92,40,40
1796,1.28,53,80,41,52
1740,1.79,66,85,82,69
604,1.97,40,118,38,42
1035,2.47,48,179,100,73
2263,2.14,30,149,46,62
2449,2.02,46,83,90,75
2309,1.53,69,75,39,69
1261,1.68,45,111,67,62
1326,1.54,55,86,68,58
2432,2.61,44,164,59,75
1773,1.08,37,111,63,59
2247,0.51,59,79,62,54
1477,2.13,43,115,61,58
964,1.01,62,153,41,58
311,2.73,36,118,94,71
1456,2.65,47,78,39,63
603,0.69,41,148,48,57
2063,0.77,31,108,52,48
342,1.74,58,71,86,52
1243,2.02,50,137,88,65
1649,1.19,36,121,83,56
1190,2.29,56,157,31,71
1304,1.99,41,151,77,62
320,1.31,49,80,35,37
706,0.56,43,106,72,52
1314,2.38,39,159,46,67
635,1.04,70,141,65,52
2138,2.59,52,91,53,70
1447,1.55,59,121,90,60
2127,1.94,60,74,58,64
1014,2.68,39,71,87,64
350,2.66,48,74,95,63
623,1.43,48,168,82,71
1088,1.02,52,101,99,63
440,2.44,70,177,38,60
769,1.58,61,88,71,56
1086,0.98,49,172,68,59
2125,2.76,33,73,98,84
1657,1.0,62,156,69,63
2216,0.56,30,115,88,59
1263,0.55,42,152,73,56
672,2.06,32,95,94,53
1992,2.15,41,119,40,56
1479,1.28,58,95,34,51
1971,1.3,60,140,78,73
405,1.35,70,101,80,50
1743,2.2,65,180,65,78
1981,0.65,31,166,45,52
301,2.82,51,113,36,46
2437,1.06,51,95,73,65
649,3.0,70,130,55,72
1586,0.93,60,157,65,67
1362,2.43,43,120,82,74
744,1.06,58,128,73,55
1251,0.7,64,156,41,57
335,2.69,38,107,97,65
1407,2.65,61,95,52,54
1775,1.51,56,114,59,55
2098,2.26,39,100,92,69
2145,1.89,54,139,32,66
1708,2.63,62,114,63,75
1495,1.29,40,100,78,61
1699,1.81,66,180,73,80
2008,1.71,38,130,70,67
1685,1.38,36,117,77,63
2488,2.73,36,173,100,97
1600,0.91,63,114,37,56
1543,0.87,48,178,36,56
820,1.94,49,129,66,63
2106,2.14,54,130,84,81
309,0.99,34,121,100,59
1283,1.48,58,121,79,58
1956,2.87,56,145,50,69
1960,1.12,54,150,63,66
2499,2.17,66,131,78,75
1019,2.35,44,95,56,57
1372,1.62,33,136,37,63
1158,2.84,43,148,63,71
1616,2.34,46,118,47,64
1903,1.64,50,171,80,72
349,1.92,45,157,41,61
445,2.23,55,163,80,70
1214,1.98,38,113,92,62
1762,2.7,31,105,69,76
880,1.39,44,122,51,52
1884,1.25,64,113,37,57
782,1.03,53,160,57,44
1549,0.59,67,91,79,58
972,0.61,43,71,76,42
930,2.68,66,76,85,67
961,2.2,66,85,61,59
1287,2.15,35,157,40,52
1846,2.04,47,163,50,82
949,2.62,51,113,55,60
1268,1.7,47,179,43,66
1400,2.68,31,134,43,62
740,1.4,61,160,32,41
1220,2.82,46,142,86,75
1069,2.25,30,140,36,57
1643,1.14,38,138,68,56
2126,1.91,42,130,86,80
562,1.83,65,99,94,72
1877,0.84,66,111,54,60
1298,1.98,59,160,60,71
999,1.29,60,143,39,49
1903,0.63,52,94,38,43
1541,2.87,57,151,37,69
1425,2.1,39,140,48,72
1490,2.69,54,126,59,68
1305,2.19,65,164,38,75
335,1.39,55,101,76,48
1043,1.78,55,119,75,58
2064,2.19,42,178,30,67
652,2.9,46,144,32,59
2222,1.13,69,79,63,59
372,2.69,33,91,54,61
1676,2.81,52,164,59,77
2214,2.18,64,110,30,66
1393,2.83,40,116,47,65
1007,1.49,41,83,62,55
2104,2.88,38,72,38,64
1255,2.26,44,157,36,64
459,0.61,66,147,59,56
2496,2.77,34,122,42,66
2035,1.71,48,85,42,54
1885,1.65,40,130,71,66
366,1.92,38,97,92,52
357,0.87,64,104,98,53
641,1.67,56,173,65,57
1453,2.58,42,71,64,58
1495,0.54,41,130,75,60
1532,1.18,38,125,74,57
1794,0.51,57,167,85,64
2121,1.54,42,124,34,55
415,2.32,49,87,73,52
961,2.5,42,140,57,59
1765,2.86,56,118,71,70
2168,2.02,55,171,60,73
1316,1.14,58,111,36,51
610,2.81,58,76,36,59
507,2.44,51,73,33,49
932,1.94,38,112,61,51
2402,2.24,53,149,57,74
956,2.81,48,128,85,69
1723,2.28,67,118,33,63
2231,1.42,60,129,37,62
1979,2.28,68,75,43,70
536,0.6,44,89,59,43
647,1.47,61,100,32,55
929,1.52,58,152,31,51
1840,0.92,63,91,39,48
2303,0.56,38,154,99,66
1571,0.83,64,151,100,75
663,2.14,35,101,45,40
585,2.51,66,116,99,72
448,2.97,43,103,51,57
1407,1.37,38,96,64,57
755,2.0,48,171,78,69
2066,2.84,52,113,31,73
1099,0.92,70,99,95,63
1484,2.29,57,102,48,78
1312,2.39,45,96,98,79
1823,0.72,55,125,33,56
780,2.65,67,92,70,64
1986,2.53,69,112,85,79
2461,0.58,54,152,84,75
1901,0.73,64,123,60,66
640,0.62,34,164,51,41
2310,1.34,36,137,77,57
2166,1.77,52,122,33,54
1134,1.83,54,152,50,68
1503,1.17,30,171,70,68
2025,2.78,51,109,74,77
1989,1.42,33,129,37,58
610,0.61,57,155,38,55
561,1.25,43,78,47,52
1742,1.83,62,164,60,76
705,1.52,33,79,64,46
2490,1.18,40,79,59,56
641,0.83,68,99,47,45
1639,2.55,61,79,70,66
543,2.99,33,127,53,64
789,1.32,30,105,77,50
311,1.45,55,151,43,47
860,2.05,62,113,48,65
341,2.3,46,126,89,66
893,1.48,56,112,51,55
1752,2.76,34,152,59,72
2126,1.9,36,176,44,71
1993,1.63,54,92,50,59
433,2.12,37,73,55,62
1247,2.88,63,81,41,76
372,2.49,70,118,36,54
698,0.6,33,93,64,39
1728,1.33,41,82,97,57
429,1.68,60,137,31,42
2111,1.29,40,160,49,72
2301,2.25,66,171,76,84
565,2.57,65,172,41,61
1860,2.33,51,141,82,68
2285,2.97,30,159,46,77
1092,1.18,33,103,47,48
1612,2.69,65,78,53,70
463,2.42,37,79,66,59
394,1.41,54,134,59,57
2105,2.34,57,141,81,73
1433,0.76,67,143,52,53
1121,2.47,65,123,66,75
537,1.83,65,112,53,53
2260,1.23,70,128,79,66
1348,2.14,33,158,49,56
1976,2.1,42,164,76,80
1263,1.02,67,172,47,66
836,0.58,54,128,55,48
1903,1.58,32,136,100,65
2279,1.92,61,130,72,75
427,2.69,68,172,76,73
391,2.82,30,107,72,57
842,1.82,40,168,61,64
1145,2.38,31,77,36,48
1981,1.6,34,134,61,66
2151,2.37,51,74,94,76
689,1.01,42,160,87,50
2184,1.43,52,178,82,86
342,2.09,60,159,63,66
553,0.55,64,112,98,46
1383,2.31,67,129,85,68
1840,2.59,70,95,95,88
2253,1.5,64,80,61,66
941,1.62,42,103,79,60
989,2.63,36,174,53,69
1576,2.44,34,71,75,68
2250,1.22,58,90,32,62
1379,1.31,37,95,39,43
1786,2.2,37,145,35,66
756,1.91,36,142,81,54
1282,0.91,48,174,79,57
2430,1.27,68,156,87,77
1422,2.75,52,175,81,72
448,2.22,65,74,42,48
1652,2.96,61,78,88,66
1479,2.42,33,119,68,65
489,2.85,59,79,82,73
1182,1.04,68,127,87,64
699,2.43,34,79,49,51
908,0.55,32,147,92,51
2095,2.18,51,105,39,70
1938,1.67,57,143,55,68
1875,1.37,51,125,48,55
2448,2.66,51,131,90,86
1682,2.64,63,106,63,81
1703,0.56,58,110,73,50
1119,2.02,42,171,47,58
1119,1.42,36,117,45,49
719,1.54,39,91,55,46
423,2.58,57,156,94,75
721,1.27,33,149,95,54
1808,2.86,61,130,56,74
1897,0.95,51,144,33,56
1067,2.16,49,180,80,73
2344,2.18,49,168,32,85
2439,1.13,35,117,95,72
1849,1.31,38,133,45,49
2064,2.59,57,153,57,73
2344,2.4,42,106,73,67
809,1.32,60,110,47,60
1506,1.83,68,74,31,50
685,0.65,43,169,73,56
1897,1.02,51,146,49,63
1041,1.71,66,121,85,59
2211,0.71,53,86,52,52
1746,2.61,37,159,89,77
1200,2.3,44,177,100,69
2412,2.86,70,131,74,96
2309,2.23,35,121,76,74
541,2.85,52,89,66,70
2320,1.89,54,172,37,83
472,2.0,60,166,34,59
971,2.94,58,163,52,75
463,2.11,52,85,39,45
764,0.58,39,76,56,45
796,2.31,38,163,30,57
